,beta,gamma,alpha,p_0,p_k,p_p,y_mean,y_std,n_unique,r_hat,p0_nb,pk_nb,zero_inflated,k_inflated,POISSON_MSE,POISSON_MAE,POISSON_R2,POISSON_LLF,POISSON_AIC,POISSON_BIC,NEGATIVE_BINOMIAL_MSE,NEGATIVE_BINOMIAL_MAE,NEGATIVE_BINOMIAL_R2,NEGATIVE_BINOMIAL_LLF,NEGATIVE_BINOMIAL_AIC,NEGATIVE_BINOMIAL_BIC,ZK_HURDLE_POISSON_MSE,ZK_HURDLE_POISSON_MAE,ZK_HURDLE_POISSON_R2,ZK_HURDLE_POISSON_LLF,ZK_HURDLE_POISSON_AIC,ZK_HURDLE_POISSON_BIC,ZINB_MSE,ZINB_MAE,ZINB_R2,ZINB_LLF,ZINB_AIC,ZINB_BIC,ZIP_MSE,ZIP_MAE,ZIP_R2,ZIP_LLF,ZIP_AIC,ZIP_BIC,ZKINB_MSE,ZKINB_MAE,ZKINB_R2,ZKINB_LLF,ZKINB_AIC,ZKINB_BIC,ZKIP_MSE,ZKIP_MAE,ZKIP_R2,ZKIP_LLF,ZKIP_AIC,ZKIP_BIC
637,1.0,-2.0,1.0,0.7952380952380952,0.10476190476190476,0.10000000000000005,0.49047619047619045,1.1034546716331644,7,0.3308416667412719,0.7402076714273986,0.026963836663775345,True,True,1.319982326486945,0.8520204248133485,-0.01623960123032564,-233.10887207194682,470.21774414389364,476.91195920532857,1.3199911174412684,0.8520289808074402,-0.016246369287546525,-180.11972080608234,366.2394416121647,376.2807642043171,1.3385685465276551,0.866308911319878,-0.030548923759529334,-144.10088605873057,296.20177211746113,309.590202240331,1.311569691679538,0.8422858347885575,-0.009762807965427278,-165.41700343712552,340.83400687425103,357.5695445278384,1.3112667507389502,0.8406887498189893,-0.009529577130072964,-164.1173787732817,336.2347575465634,349.62318766943326,1.3061674001702046,0.8450364754710395,-0.005603644271329644,-144.06427828084975,302.1285565616995,325.5583092767218,1.3512763369471983,0.9128239190974791,-0.04033250919801423,-158.16721114701255,328.3344222940251,348.4170674783299
638,1.0,-2.0,2.0,0.780952380952381,0.1,0.11904761904761904,0.7047619047619048,1.530698996120278,9,0.3031777820162334,0.6947377227525416,0.03601817938223207,True,True,7.477501425035742,1.487897671377149,-0.053187527913709065,-289.1952630337288,582.3905260674576,589.0847411288926,7.831540641501638,1.5373996665831284,-0.10305307336526903,-203.54402788140737,413.08805576281475,423.1293783549672,7.202550751698541,1.550243767053187,-0.014461407584172248,-162.7523304345301,333.5046608690602,346.8930909919301,7.364272948424137,1.4688504852401811,-0.03723957784408527,-173.62800466764534,357.2560093352907,373.99154698887804,7.3920847755235615,1.4717020342851046,-0.04115680470432159,-172.86576485618605,353.7315297123721,367.11995983524196,7.1962328773901225,1.4730081986048582,-0.013571550659200904,-157.29910549897153,328.59821099794306,352.02796371296535,8.085036307706703,1.9101726430745811,-0.13875730915898865,-181.76027212581482,375.52054425162964,395.60318943593444
639,1.0,-1.0,0.0,0.7619047619047619,0.19523809523809524,0.0428571428571429,0.6333333333333333,1.1916107603352408,4,0.50992835901595,0.6625223168488544,0.03627740204460957,True,True,1.5557180459312874,0.9998859798259464,-0.0110170227891071,-265.78034969781595,535.5606993956319,542.2549144570669,1.5804823374002335,1.0004108994767344,-0.027110633259137762,-210.20239466602567,426.40478933205134,436.44611192420376,8863.099900730489,19.234193416064812,-5758.877181957396,-138.00355162221769,284.00710324443537,297.39553336730523,1.5433786046170952,1.009486666888449,-0.0029979699453204223,-188.302210094898,386.604420189796,403.33995784338333,1.5441860029045067,1.0078722985027193,-0.003522675186658164,-185.08695582336924,378.1739116467385,391.56234176960834,1.5765312579316237,1.0048179452600023,-0.02454293880344638,-131.26374517829473,276.52749035658945,299.95724307161174,1.5460322548077856,1.005090004039003,-0.004722501920977784,-140.02638885292504,292.0527777058501,312.13542289015487
640,1.0,-1.0,1.0,0.8095238095238095,0.14761904761904762,0.042857142857142844,0.49047619047619045,1.0726726277928602,4,0.36441226452615977,0.732912514979279,0.027119902498750632,True,True,1.382292989977645,0.8465217459657975,-0.006524021828382409,-228.0422166426037,460.0844332852074,466.77864834664234,1.4294340206971832,0.8550519584007072,-0.04085001507076447,-175.10389305616192,356.20778611232384,366.24910870447627,1.2711664573946101e+36,1.1884852724943426e+17,-9.256066437339394e+35,-117.83599210470372,243.67198420940744,257.06041433227733,1.3569893787204597,0.8644365237715123,0.011900937824907976,-155.0269328632906,320.0538657265812,336.78940338016855,1.360454325418806,0.8632580352190188,0.009377918384364525,-152.87951743870445,313.7590348774089,327.14746500027877,1.3765036293805066,0.7982414472514787,-0.0023084679955145404,-110.96055049854996,235.92110099709993,259.3508537121222,1.3872877761323357,0.8671775082777764,-0.010161002038108435,-122.48648816571117,256.97297633142233,277.0556215157271
641,1.0,-1.0,2.0,0.7380952380952381,0.16666666666666666,0.0952380952380952,0.780952380952381,1.5341780984986602,9,0.38778356332971836,0.6519321865943556,0.04165639903370873,True,True,2.2687100115711085,1.1701930585682074,0.056693645412146276,-300.7009162492542,605.4018324985084,612.0960475599434,2.2879540241888825,1.1468314873103447,0.04869218233509842,-226.32753355176806,458.6550671035361,468.69638969568854,2.2786504580573372,1.2914095444742035,0.052560509713852954,-166.93354983727824,341.86709967455647,355.25552979742633,2.1800547595866506,1.161004651915492,0.0935555899259859,-199.07914383002355,408.1582876600471,424.89382531363447,2.1920538911952745,1.1617129915223512,0.08856647406797791,-198.3673371435975,404.734674287195,418.12310441006485,2.068682104363603,1.1514953514129815,0.1398631977134036,-160.97333976943858,335.94667953887716,359.37643225389945,7.373921851026255,2.1479194858085306,-2.0660010776301356,-189.2642239946687,390.5284479893374,410.6110931736422
642,1.0,0.0,0.0,0.7,0.2714285714285714,0.028571428571428636,0.8428571428571429,1.3302053762974173,3,0.7666916073009316,0.5663192712578486,0.050792759403421456,True,True,1.5253189334498305,1.0898846204296833,0.05259693574544677,-296.8800566055708,597.7601132111416,604.4543282725766,1.5246591267863463,1.0895324255798577,0.05300675354885309,-250.44852881425874,506.8970576285175,516.9383802206698,134.26831702352175,2.3106882340933486,-82.39647020094519,-133.51433579699653,275.02867159399307,288.41710171686293,1.5078637938457502,1.0838523486335625,0.0634386373628879,-215.0146259617665,440.029251923533,456.7647895771204,1.5085915389455367,1.0840814233405176,0.06298662177295844,-209.79149134192406,427.5829826838481,440.971412806718,1.519255625109973,1.0861326254179775,0.056362965770202944,-134.27993446860512,282.55986893721024,305.98962165223253,1.6119283030165241,1.141984916725188,-0.0011977037369717003,-139.04022008938782,290.08044017877563,310.1630853630804
643,1.0,0.0,1.0,0.7238095238095238,0.24761904761904763,0.02857142857142858,0.7761904761904762,1.2949680906839847,4,0.6688541749476639,0.5973583698198003,0.04596417907709768,True,True,1.8414546784274528,1.079458078958858,-0.01599229584240658,-275.92290617761245,555.8458123552249,562.5400274166599,1.955076589831213,1.0780133926249624,-0.07868131446310378,-232.59047072097667,471.18094144195334,481.22226403410576,3.2824826763271375e+97,8.53753134114916e+47,-1.8110557644744783e+97,-127.97264273625976,263.9452854725195,277.3337155953894,1.7435371278216851,1.0514726921886264,0.03803210030953941,-198.33050626142506,406.6610125228501,423.3965501764375,1.7488254816660143,1.053797920790814,0.035114338158523495,-193.63615551921663,395.27231103843326,408.6607411613031,1.656931730220003,1.0404938190075481,0.08581520231714279,-126.98572603584478,267.97145207168955,291.40120478671184,1.9596422248330696,1.2055734364364399,-0.08120032839369706,-137.95176283465366,287.9035256693073,307.9861708536121
644,1.0,0.0,2.0,0.7238095238095238,0.2619047619047619,0.01428571428571429,0.8285714285714286,1.3692252750096392,5,0.6562095163427978,0.5851875427412673,0.048929035496594595,True,True,1.999050151902626,1.1837356374090529,0.018410146071091815,-280.40183508696623,564.8036701739325,571.4978852353674,3.0289931904470278,1.3328509280405247,-0.48732085612396503,-235.2450534949589,476.4901069899178,486.53142958207025,1.8330083297801611,1.2207273796000861,0.09994135116274816,-120.31134223172114,248.62268446344228,262.01111458631215,1.8483368781612468,1.1653435991458614,0.09241460274575053,-197.42871962294706,404.8574392458941,421.59297689948147,1.8522488527108534,1.1645226538927762,0.09049371320575217,-192.00772702594702,392.01545405189404,405.4038841747639,1.8405091454502036,1.1484293615916565,0.09625823968558145,-121.6657220441266,257.3314440882532,280.7611968032755,6.379549948244893,1.9281471159681252,-2.132538468767194,-139.5302476694932,291.0604953389864,311.1431405232912
645,2.0,-2.0,1.0,0.8714285714285714,0.1,0.028571428571428553,0.34285714285714286,0.9262629699723707,4,0.2282074613284805,0.8111334749676935,0.01827183426667493,True,True,0.9543333360797752,0.6106031122235704,0.008453049994076811,-188.2936214916638,380.5872429833276,387.28145804476253,0.9500887960407596,0.6096239118497587,0.012863103138769816,-133.46279646255974,272.9255929251195,282.9669155172719,0.9550699675358936,0.6109210848781579,0.007687694068658879,-98.0793162017944,204.1586324035888,217.54706252645866,0.9622184364529995,0.6189636904991662,0.0002604752091721618,-120.24927901114752,250.49855802229504,267.2340956758824,0.9612444289069626,0.6175860304985754,0.0012724635522839423,-118.34226703244042,244.68453406488084,258.0729641877507,0.9486469604871174,0.6151236566656599,0.014361162141399708,-96.83832162327198,207.67664324654396,231.10639596156625,0.9506026352451745,0.614474134119922,0.012329227105450036,-98.1026348043413,208.2052696086826,228.2879147929874
646,2.0,-2.0,2.0,0.8857142857142857,0.06666666666666667,0.04761904761904766,0.32857142857142857,1.022073536031222,6,0.1507677412316587,0.8399707507880753,0.016825313477411005,True,True,0.7997099473889933,0.5597400793895282,0.03906681889173014,-183.47072963893635,370.9414592778727,377.6356743393076,0.8095507211322492,0.5609207692373548,0.027242124140154145,-121.03033722807393,248.06067445614786,258.1019970483003,0.8019119254354977,0.5751494626615121,0.0364209173672253,-101.59760445877362,211.19520891754723,224.5836390404171,0.8020619561932428,0.5688539769085905,0.03624064008822592,-110.82664898181417,231.65329796362835,248.3888356172157,0.801631851858891,0.567304707858423,0.03675745437516409,-110.13495422095949,228.26990844191897,241.65833856478883,0.8225153799368351,0.5840558624180796,0.011663762425698554,-97.02687106201122,208.05374212402245,231.48349483904474,0.8416566363644402,0.609753135958895,-0.01133641218691106,-107.78701154361039,227.57402308722078,247.65666827152558
647,2.0,-1.0,1.0,0.8428571428571429,0.13333333333333333,0.023809523809523808,0.43333333333333335,1.0342615576811165,4,0.2950793650793653,0.7659482831325113,0.02357300221215316,True,True,0.8244345370066353,0.6110224549832277,-0.007379657528095551,-199.0072422429676,402.0144844859352,408.70869954737014,1.210173720497162,0.657415398974771,-0.4787158147574315,-150.83863749170828,307.67727498341657,317.718597575569,0.8128403771323747,0.6077429856088076,0.006787289972509436,-95.37131882024173,198.74263764048345,212.13106776335331,0.7706484300369516,0.6013559215515509,0.05834178861075445,-128.51052350252218,267.02104700504435,283.7565846586317,0.7746813401271558,0.6024060842106795,0.053413960623025614,-126.2227297736018,260.4454595472036,273.83388967007346,0.7614417515611476,0.5877808665565926,0.06959146362267377,-90.10108071347992,194.20216142695983,217.63191414198212,0.8441480499109593,0.6519853574466782,-0.03146767299423292,-101.79100527117356,215.58201054234712,235.66465572665192
648,2.0,-1.0,2.0,0.8476190476190476,0.12857142857142856,0.023809523809523836,0.43333333333333335,1.0480482353729055,5,0.28234212629896105,0.7690429513269772,0.023511351722609975,True,True,1.1494523174828486,0.7481613221958594,0.046439597336022875,-213.4938608776779,430.9877217553558,437.6819368167907,1.1520914469792782,0.7491678139081959,0.044250233456354815,-154.66601291847743,315.33202583695487,325.3733484291073,1.157657688671409,0.8206920355320632,0.03963260157328863,-100.24302583138231,208.48605166276462,221.8744817856345,1.1438732412888828,0.7476297718899221,0.05106787643998878,-134.7536322848749,279.5072645697498,296.24280222333715,1.1440820228857627,0.7475563009903861,0.050894675811688384,-132.01229886317506,272.0245977263501,285.41302784922,1.1332331573532566,0.74904940800528,0.059894656435745874,-100.28468836429764,214.56937672859527,237.99912944361756,1.1973538545214204,0.7611955880476101,0.006701534041017698,-105.7625373790207,223.5250747580414,243.6077199423462
649,-2.0,-2.0,-2.0,0.8285714285714286,0.0761904761904762,0.09523809523809518,0.3380952380952381,0.8443316149794289,4,0.30498451295411805,0.7965058462771876,0.01769748408456352,True,True,0.96876920219309,0.6494834118663729,0.012827961031069646,-177.7282134739451,359.4564269478902,366.1506420093251,0.9553018585979209,0.6467304529134498,0.02655113163377054,-146.57514017044673,299.15028034089346,309.1916029330459,0.967674444501391,0.6492595262904596,0.013943514849507399,-127.85715481687797,263.71430963375593,277.1027397566258,0.9914815587929084,0.6621599344596051,-0.010315841769097611,-141.32332122345554,292.6466424469111,309.38218010049843,0.9891258633250741,0.660561388043538,-0.007915397274260716,-140.9763488730644,289.9526977461288,303.3411278689987,0.996513520214435,0.6395681581263213,-0.01544339083367996,-124.26564166964208,262.5312833392842,285.9610360543064,0.9726183675134229,0.6514293695388254,0.008905676580862498,-128.04806727945402,268.09613455890803,288.17877974321283
650,-2.0,-2.0,-1.0,0.6095238095238096,0.14285714285714285,0.24761904761904757,0.8047619047619048,1.2198424050993848,6,0.9478789928669876,0.5584356566943975,0.04904218592664333,True,True,1.0956514742579966,0.8550757174501876,-0.03907937495489677,-254.17364929865974,512.3472985973194,519.0415136587544,1.1093069337889006,0.8573578780002792,-0.052029758071665544,-243.09760829233846,492.1952165846769,502.23653917682935,1.088733886483665,0.8516089965966062,-0.03251896505300178,-218.66804671113405,445.3360934222681,458.72452354513797,1.106005325342006,0.8578780786806027,-0.04889862255827748,-235.43626260735707,480.87252521471413,497.6080628683015,1.1075170699125427,0.8582284025597801,-0.05033231077058864,-234.62214711999633,477.24429423999266,490.6327243628625,1.1121827658583614,0.8590113540864708,-0.05475710144628598,-217.76506989993095,449.5301397998619,472.9598925148842,1.0690572058496246,0.8604025393890087,-0.013858256337895059,-220.15491099455522,452.30982198911045,472.39246717341524
651,-2.0,-2.0,0.0,0.5190476190476191,0.14285714285714285,0.33809523809523806,1.042857142857143,1.5963689146157936,8,0.7223677212644795,0.5244344323574959,0.06104432498553711,False,True,2.182612483944288,1.1352646430015179,0.21707802489045058,-303.01632268596427,610.0326453719285,616.7268604333635,2.186664195390776,1.1372258566046447,0.21562464095189382,-282.4518466312298,570.9036932624596,580.9450158546119,2.1526799971153876,1.1411850106113892,0.2278150667979877,-264.5857044006152,537.1714088012304,550.5598389241003,2.2518889692820467,1.1494715625609875,0.19222795043689034,-271.56926232996955,553.1385246599391,569.8740623135265,2.2210623663627835,1.1426306527843422,0.203285719519129,-271.0367869446761,550.0735738893522,563.4620040122221,2.3362027659801705,1.163756038431099,0.1619838623427049,-258.4902477489896,530.9804954979792,554.4102482130014,2.1003287927105805,1.1274716989177878,0.24659389659644382,-265.5684495089282,543.1368990178564,563.2195442021613
652,-2.0,-2.0,1.0,0.26666666666666666,0.23809523809523808,0.4952380952380953,2.9714285714285715,3.8437350825500056,20,0.7480712018875981,0.3012570977562784,0.09199375538749896,False,True,11.147565105000242,2.21709636670139,-0.04256228972164511,-481.0711024455185,966.142204891037,972.8364199524719,13.35368221939705,2.297394311357448,-0.24888667433079847,-417.0182308728152,840.0364617456304,850.0777843377828,11.066725796030328,2.22612576160753,-0.035001892965461634,-389.2056917292391,786.4113834584782,799.7998135813481,12.334424719612716,2.263507146641146,-0.1535618726559944,-415.72927624223763,841.4585524844753,858.1940901380626,11.630825252877015,2.237161472304972,-0.08775859954858989,-438.5936625804109,885.1873251608218,898.5757552836917,10.348607122661198,2.2008515579903984,0.03215927105086425,-378.5379693097806,771.0759386195612,794.5056913345834,15.976377134092905,2.4284294886884057,-0.4941709843798281,-394.4369990732956,800.8739981465912,820.9566433308961
653,-2.0,-2.0,2.0,0.21428571428571427,0.2,0.5857142857142856,6.847619047619047,9.42944685483471,33,0.5713620935451327,0.23111422651743202,0.0699217574981018,False,True,123.11257174602068,6.067445789227368,-0.19974714551245198,-1067.534084548205,2139.06816909641,2145.762384157845,186.78790681216512,6.510269030560248,-0.82027111314393,-590.0000994086668,1186.0001988173335,1196.041521409486,521.0334305711177,7.952242158282767,-4.077534829942857,-543.2931229412823,1094.5862458825645,1107.9746760054345,137.68461744877092,6.152438282470696,-0.341753522182239,-615.4200764993265,1240.840152998653,1257.5756906522402,124.24281496383763,6.0616087129686305,-0.21076150460737963,-784.3233995336279,1576.6467990672559,1590.0352291901258,99.5813036468624,5.747502580930814,0.02956795473981677,-518.1497503438577,1050.2995006877154,1073.7292534027376,888.2995901194494,9.093102046078004,-7.65658870163386,-546.4750266724302,1104.9500533448604,1125.0326985291651
654,-2.0,-1.0,-2.0,0.680952380952381,0.24285714285714285,0.07619047619047617,0.8095238095238095,1.2761727927824076,4,0.8000662295516259,0.5716213277058486,0.04887457052147729,True,True,2.0164611127212577,1.233330175836948,-0.016956292450170496,-292.8390936531136,589.6781873062272,596.3724023676622,2.0132165877332207,1.2280331837497565,-0.015319990077771406,-250.41652528270248,506.83305056540496,516.8743731575573,1250.0514584201073,5.7693703291891945,-629.4350173216407,-166.78678802999875,341.5735760599975,354.96200618286736,2.018414971248959,1.2315079376369207,-0.017941676552927666,-230.06466334166106,470.1293266833221,486.8648643369095,2.0180900389643126,1.2312582215686845,-0.017777804346611914,-226.57133928240432,461.14267856480865,474.5311086876785,2.0958369113272437,1.236957723967611,-0.056987670864247386,-163.92075784587706,341.8415156917541,365.2712684067764,2.048412528845422,1.2560986606513234,-0.03307026235277499,-171.76780661304156,355.5356132260831,375.6182584103879
655,-2.0,-1.0,-1.0,0.5666666666666667,0.2857142857142857,0.14761904761904765,1.0714285714285714,1.376370254911666,6,1.394903891789274,0.45159700951802706,0.06998330988694768,True,True,1.7933299755558305,1.1899499408547294,0.05699994793545671,-326.0695343664951,656.1390687329902,662.8332837944251,1.7809912499770362,1.1835407166636183,0.06348811186613923,-297.6567677677517,601.3135355355034,611.3548581276558,1.8080623891717336,1.1882760788487388,0.04925309320364568,-218.14996767614565,444.2999353522913,457.68836547516116,1.783693166456934,1.1858430307891685,0.06206734300823391,-278.1472557759513,566.2945115519026,583.03004920549,1.7838051557208447,1.1856972383744966,0.06200845485985185,-274.4833547055634,556.9667094111268,570.3551395339966,1.7629150518838186,1.1808159900185526,0.07299325368352827,-215.13395288078664,444.2679057615733,467.69765847659556,1.8151019796509453,1.2001542830590208,0.045551412933481084,-219.85461023267354,451.7092204653471,471.79186564965187
656,-2.0,-1.0,0.0,0.4095238095238095,0.2761904761904762,0.3142857142857143,1.5047619047619047,1.6258898749986572,9,1.9884052668686516,0.3261433054532228,0.10297840256223095,True,True,2.365330456156803,1.2840632729456454,-0.04460916497846923,-356.43043652838185,716.8608730567637,723.5550881181987,2.404528796200865,1.2884188891629569,-0.061920465036094274,-342.40322344712115,690.8064468942423,700.8477694863947,5.785354551393638,1.5686681436752774,-1.5550063718602298,-287.70138177783883,583.4027635556777,596.7911936785475,2.469061746724412,1.2958605360130728,-0.09042037775845024,-327.876736117305,665.75347223461,682.4890098881973,2.4826344842607675,1.2974658719788577,-0.09641455332382187,-324.4857035617038,656.9714071234076,670.3598372462775,2.6103243407378165,1.313903755543833,-0.15280667139067194,-287.25654792164295,588.5130958432859,611.9428485583081,4.284346351846844,1.4784795822930565,-0.8921108690888959,-290.15118443200623,592.3023688640125,612.3850140483173
657,-2.0,-1.0,1.0,0.319047619047619,0.3238095238095238,0.35714285714285715,2.4,2.815201387409903,14,1.042466227918254,0.28784619981443427,0.10531168332330136,True,True,6.021875155376228,1.685487785671044,-0.03201567278578721,-475.9746990698129,955.9493981396258,962.6436132010608,6.509034053350289,1.742583567904844,-0.11550388947480839,-413.91131064160106,833.8226212832021,843.8639438753545,10.143401983948381,1.9871199960278056,-0.7383538437284591,-355.83261561512734,719.6652312302547,733.0536613531245,5.763453789629184,1.6710281944762255,0.012272010494321473,-396.12982448734624,802.2596489746925,818.9951866282798,6.145920560625371,1.7154980358955807,-0.053274300547256015,-405.7757581667584,819.5515163335168,832.9399464563867,5.733159931969225,1.6710315850687234,0.01746370495618821,-344.2986905537126,702.5973811074252,726.0271338224475,14.280632760711374,2.209290236117245,-1.4473833226506883,-354.2389013537045,720.477802707409,740.5604478917138
658,-2.0,-1.0,2.0,0.17142857142857143,0.2619047619047619,0.5666666666666667,5.642857142857143,6.816183348035736,28,0.7801026047099126,0.19308607232625238,0.08424591512489588,False,True,36.7110051744634,4.364449023420155,-0.09804010174386191,-902.820132483141,1809.640264966282,1816.334480027717,41.74788774410235,4.5727370887596335,-0.24869517160518662,-572.6996537412717,1151.3993074825435,1161.440630074696,46.57877208309356,4.796536824686813,-0.3931887561826153,-474.4826915392753,956.9653830785506,970.3538132014205,33.48026296634219,4.162498951306528,-0.0014073757791346342,-556.8633928027435,1123.726785605487,1140.4623232590743,34.16768542868454,4.236856666752152,-0.021968442601038918,-646.222939769374,1300.445879538748,1313.834309661618,33.92273685829531,4.222813392666723,-0.014641937868357324,-467.4767593370166,948.9535186740331,972.3832713890554,116.20559221838246,6.184623188830478,-2.4757533795734186,-491.84182630868673,995.6836526173735,1015.7662978016783
659,-2.0,0.0,-2.0,0.4380952380952381,0.5285714285714286,0.033333333333333326,1.619047619047619,1.4763264403535985,3,4.676809910956248,0.2490001711274545,0.12510816935067395,True,True,2.087609019245568,1.4183286167514524,0.02120669970542377,-373.21131121082044,750.4226224216409,757.1168374830759,2.0897680599822284,1.4197885764812523,0.02019441503495889,-362.7963055640696,731.5926111281392,741.6339337202916,2.0857297189450277,1.4169243845826558,0.022087825685649154,-169.09760954160026,346.1952190832005,359.5836492060704,2.0860622346987725,1.4171267471289897,0.02193192283745904,-324.87780068252334,659.7556013650467,676.491139018634,2.0860757682072117,1.4171485290830752,0.02192557753655855,-314.2677459937455,636.535491987491,649.9239221103609,2.0857103044347998,1.4169100293814478,0.022096928344415567,-169.44910115912447,352.89820231824893,376.3279550332712,2.171322114760758,1.4549409437455632,-0.01804289937266379,-170.76471657482927,353.52943314965853,373.6120783339633
660,-2.0,0.0,-1.0,0.3904761904761905,0.5380952380952381,0.07142857142857151,1.7095238095238094,1.439831450098779,4,8.037804295800264,0.21225048988973072,0.13915705909035458,True,True,2.1282142054865614,1.4205024867370981,-0.0075711651435586,-372.37601292170314,748.7520258434063,755.4462409048413,2.1280975188145237,1.4203633539956102,-0.007515921584992924,-367.7361119931983,741.4722239863966,751.5135465785489,2.1320925437075586,1.4210355581469762,-0.009407306331826737,-196.1954012735463,400.3908025470926,413.7792326699625,2.1265788878806116,1.420301285756828,-0.006796948496870181,-336.65102710391693,683.3020542078339,700.0375918614212,2.1269976932221755,1.4204029106670284,-0.006995225618073642,-326.15270254702983,660.3054050940597,673.6938352169295,2.108479027038863,1.3629863339236437,0.0017721597396228583,-191.6927105070422,397.3854210140844,420.8151737291067,2.150081006403813,1.4219547866069906,-0.01792367478349899,-195.98731675216288,403.97463350432577,424.05727868863056
661,-2.0,0.0,0.0,0.3761904761904762,0.47619047619047616,0.14761904761904765,1.6428571428571428,1.4246871321347248,6,6.976337708228162,0.22871713591654147,0.13184903950536342,True,True,2.082963722272178,1.3663138731483875,0.011541030499464422,-363.1386276175758,730.2772552351516,736.9714702965866,2.080835609186493,1.3645253991496427,0.01255091485086468,-359.01451832383077,724.0290366476615,734.0703592398139,2.082926638533541,1.3552179340362207,0.011558628383520841,-233.43525398170607,474.87050796341214,488.258938086282,2.0718676152570215,1.3614757666923616,0.016806627009088193,-337.17022829991527,684.3404565998305,701.0759942534179,2.073429760435228,1.361854250678828,0.016065319613020823,-329.2997758247507,666.5995516495014,679.9879817723713,1.9811248380295878,1.312386508140255,0.05986811248229773,-229.21210512285586,472.4242102457117,495.853962960734,2.101523926930317,1.3723722965265248,0.002733387536729359,-234.90833979502779,481.81667959005557,501.89932477436037
662,-2.0,0.0,1.0,0.24761904761904763,0.5047619047619047,0.24761904761904763,2.257142857142857,1.8741687608343844,10,4.058334500085561,0.16617397287538693,0.15724577305963258,True,True,3.3752333303976236,1.4959730526159996,-0.013921894979259442,-411.5922785596449,827.1845571192898,833.8787721807248,3.3763651899938836,1.4961918841171293,-0.01426190620644019,-402.61145083106203,811.2229016621241,821.2642242542764,3.3523697754705224,1.4574145965997443,-0.007053670868981898,-292.1155275016647,592.2310550033294,605.6194851261993,3.076576732967597,1.4079522686861732,0.07579470638490082,-370.25102688660763,750.5020537732153,767.2375914268026,3.0767530101839613,1.4109133913424055,0.07574175261496507,-367.0600639490232,742.1201278980463,755.5085580209162,3.0206854613530134,1.359233867268212,0.09258447422639793,-277.204226163868,568.408452327736,591.8382050427582,4.402275837259368,1.6389588171640885,-0.32244601252784744,-303.21661492391536,618.4332298478307,638.5158750321356
663,-2.0,0.0,2.0,0.1523809523809524,0.4857142857142857,0.3619047619047619,4.104761904761904,4.678002701279997,22,0.9476978555385055,0.20473022198970803,0.09955440469460103,False,True,33.67475668290968,3.1445865302682865,0.02926616653474534,-686.3279143333306,1376.6558286666611,1383.3500437280961,33.56153998517573,3.163214837050263,0.032529836114853494,-521.6265750223182,1049.2531500446364,1059.294472636789,34.2912231321623,3.460752136718647,0.011495441563496578,-360.6493174582001,729.2986349164001,742.68706503927,32.63832086051256,3.1876346728336697,0.05914324414780747,-531.2361248182734,1072.4722496365468,1089.207787290134,32.96531511689698,3.1640081852002973,0.049717062066965134,-601.7055040338896,1211.4110080677792,1224.7994381906492,32.416541001448394,3.3396352881086386,0.06553643697179612,-350.7054721941176,715.4109443882352,738.8406971032574,50.21657120178756,4.424618500614756,-0.44758060541330535,-374.46338243705696,760.9267648741139,781.0094100584188
664,-2.0,1.0,2.0,0.18571428571428572,0.6904761904761905,0.12380952380952381,2.5952380952380953,1.7314916517756023,12,16.72005629174746,0.08959033085727244,0.20088499587656358,True,True,3.6441889696832512,1.1582877775403446,0.02287627348027632,-404.74990800387855,813.4998160077571,820.1940310691921,3.6426407788909363,1.1581217667539296,0.023291392994916005,-403.8867893755415,813.773578751083,823.8149013432354,3.509313010409308,1.081335440524695,0.05904083603179866,-211.93220174183287,431.86440348366574,445.2528336065356,3.5006200683743036,1.1061300979524917,0.06137169208408555,-389.3051867244794,788.6103734489589,805.3459111025462,3.5034450128164654,1.110064359672728,0.06061423404239241,-380.5878190724987,769.1756381449974,782.5640682678672,3.3472621624716656,1.0484271430895888,0.1024918562011159,-206.31389407458084,426.6277881491617,450.057540864184,5.881663932602078,1.4765480559966673,-0.5770623937924733,-227.98523275329595,467.9704655065919,488.0531106908967
665,-1.0,-2.0,-2.0,0.7857142857142857,0.1380952380952381,0.0761904761904762,0.5,1.0501765629631663,4,0.41468253968253965,0.720333959467062,0.027778978415083675,True,True,1.3348047866950519,0.8545163301730129,-0.0014745065051795514,-230.1458416620797,464.2916833241594,470.98589838559434,1.3348094752004003,0.8545933062602395,-0.001478024187035798,-184.91565776224854,375.8313155244971,385.8726381166495,471.95837112213104,3.2202709367823084,-353.09992646251027,-142.41308230030614,292.8261646006123,306.21459472348215,1.3348702938888568,0.8539042592897063,-0.0015236551037178803,-174.27140702641628,358.54281405283257,375.2783517064199,1.3348790485515092,0.8537330124045254,-0.0015302235334588854,-172.71234068518672,353.42468137037343,366.8131114932433,1.3350701005581125,0.8667884567696288,-0.001673565628075968,-140.94119072777073,295.88238145554146,319.31213417056375,1.3406191091970434,0.8689311763494814,-0.005836864069659997,-144.34589272131433,300.69178544262866,320.77443062693345
