,beta,gamma,alpha,p_0,p_k,p_p,y_mean,y_std,n_unique
80,-1.0,2.0,0.0,0.26666666666666666,0.719047619047619,0.014285714285714346,2.1714285714285713,1.3338231043961248,3
81,-1.0,2.0,2.0,0.2714285714285714,0.7142857142857143,0.014285714285714346,2.1714285714285713,1.3445416348303267,4
82,-2.0,1.0,-1.0,0.3,0.6714285714285714,0.02857142857142858,2.0476190476190474,1.3791402382515852,4
83,-2.0,1.0,0.0,0.2714285714285714,0.6714285714285714,0.05714285714285727,2.080952380952381,1.3441772523591724,4
84,-2.0,1.0,1.0,0.17142857142857143,0.7523809523809524,0.07619047619047614,2.4238095238095236,1.1805459615673495,6
85,-2.0,2.0,0.0,0.16666666666666666,0.819047619047619,0.014285714285714346,2.4761904761904763,1.1289597031746157,4
86,-2.0,2.0,1.0,0.1761904761904762,0.8047619047619048,0.01904761904761898,2.461904761904762,1.1619881454715664,5
87,-2.0,2.0,2.0,0.12857142857142856,0.8333333333333334,0.03809523809523807,2.6285714285714286,1.1046412988747831,7
88,-2.0,1.0,-2.0,0.2904761904761905,0.6904761904761905,0.01904761904761898,2.0904761904761906,1.3682681268284038,3
89,-2.0,1.0,0.0,0.23333333333333334,0.7095238095238096,0.05714285714285705,2.1904761904761907,1.2910826886763576,4
90,-2.0,1.0,1.0,0.1619047619047619,0.7380952380952381,0.09999999999999998,2.461904761904762,1.2531209614384218,7
91,-2.0,2.0,2.0,0.17142857142857143,0.8,0.02857142857142847,2.4904761904761905,1.1950475003691394,5
92,-2.0,1.0,-2.0,0.319047619047619,0.6666666666666666,0.014285714285714346,2.0142857142857142,1.4022489504127638,3
93,-2.0,1.0,-1.0,0.23333333333333334,0.7333333333333333,0.033333333333333326,2.2333333333333334,1.285857312112521,3
94,-2.0,1.0,0.0,0.24285714285714285,0.6714285714285714,0.08571428571428574,2.1619047619047618,1.3314294906204993,6
95,-2.0,1.0,1.0,0.17142857142857143,0.7571428571428571,0.0714285714285714,2.442857142857143,1.2135879141731778,6
96,-2.0,2.0,2.0,0.24761904761904763,0.7095238095238096,0.042857142857142816,2.2714285714285714,1.4134158485393657,7
97,-1.0,1.0,0.0,0.319047619047619,0.6571428571428571,0.023809523809523836,2.0047619047619047,1.3988977856904883,4
98,-2.0,1.0,-1.0,0.23333333333333334,0.719047619047619,0.04761904761904756,2.2095238095238097,1.2881145161077208,4
99,-2.0,1.0,0.0,0.26666666666666666,0.6714285714285714,0.06190476190476202,2.0904761904761906,1.3364255553455393,4
100,-2.0,1.0,1.0,0.18571428571428572,0.7142857142857143,0.09999999999999998,2.357142857142857,1.2796049886049252,7
101,-2.0,1.0,2.0,0.1380952380952381,0.7571428571428571,0.10476190476190483,2.6809523809523808,1.6127835747444839,9
102,-2.0,2.0,1.0,0.1523809523809524,0.8238095238095238,0.023809523809523836,2.5142857142857142,1.099058193724095,5
103,-2.0,2.0,2.0,0.19047619047619047,0.7761904761904762,0.033333333333333326,2.4523809523809526,1.275503108400665,7
104,-1.0,2.0,1.0,0.32857142857142857,0.6523809523809524,0.01904761904761909,1.9857142857142858,1.4090567323264733,4
105,-2.0,1.0,-1.0,0.2,0.7857142857142857,0.014285714285714346,2.3714285714285714,1.2120380468165854,3
106,-2.0,1.0,0.0,0.22380952380952382,0.7142857142857143,0.06190476190476191,2.219047619047619,1.2715582301451263,4
107,-2.0,1.0,1.0,0.21904761904761905,0.6904761904761905,0.09047619047619049,2.2666666666666666,1.357359290101277,7
108,-2.0,2.0,0.0,0.21428571428571427,0.7666666666666667,0.01904761904761898,2.3190476190476192,1.2443630017073906,3
109,-2.0,2.0,1.0,0.1761904761904762,0.8047619047619048,0.01904761904761898,2.433333333333333,1.1606932977403883,3
110,-2.0,2.0,2.0,0.18095238095238095,0.7952380952380952,0.023809523809523836,2.4523809523809526,1.1779956408149366,6
111,-2.0,1.0,-1.0,0.26666666666666666,0.7142857142857143,0.01904761904761909,2.1619047619047618,1.3350183019286261,3
112,-2.0,1.0,0.0,0.2571428571428571,0.6952380952380952,0.04761904761904767,2.1476190476190475,1.3204751383585425,4
113,-2.0,1.0,1.0,0.24285714285714285,0.680952380952381,0.07619047619047614,2.2142857142857144,1.3718934334043256,6
114,-2.0,2.0,0.0,0.20476190476190476,0.7761904761904762,0.01904761904761909,2.3476190476190477,1.2249866897505761,3
115,-2.0,2.0,2.0,0.19047619047619047,0.7857142857142857,0.023809523809523836,2.419047619047619,1.192327564742601,5
116,-1.0,1.0,1.0,0.319047619047619,0.638095238095238,0.04285714285714293,1.9857142857142858,1.3919748506932177,4
117,-1.0,2.0,2.0,0.32857142857142857,0.6571428571428571,0.014285714285714346,1.9904761904761905,1.4107939201301962,4
118,-2.0,1.0,-1.0,0.1761904761904762,0.8,0.023809523809523725,2.4238095238095236,1.1642213086055655,3
119,-2.0,1.0,0.0,0.26666666666666666,0.6714285714285714,0.06190476190476202,2.123809523809524,1.3426763111278486,5
120,-2.0,1.0,1.0,0.2523809523809524,0.6904761904761905,0.05714285714285716,2.223809523809524,1.4014362973758896,6
121,-2.0,2.0,0.0,0.16666666666666666,0.8142857142857143,0.01904761904761909,2.461904761904762,1.137013712438802,3
122,-2.0,2.0,1.0,0.1761904761904762,0.8,0.023809523809523725,2.4285714285714284,1.1604086300323053,4
123,-2.0,2.0,2.0,0.1380952380952381,0.8333333333333334,0.02857142857142858,2.5904761904761906,1.0997628112721345,6
