,beta,gamma,alpha,p_0,p_k,p_p,y_mean,y_std,n_unique
229,-2.0,2.0,2.0,0.18095238095238095,0.7714285714285715,0.04761904761904756,2.4761904761904763,1.2724180205607036,7
230,-1.0,2.0,2.0,0.30952380952380953,0.6666666666666666,0.023809523809523836,2.0428571428571427,1.3948200235709542,5
231,-2.0,1.0,-2.0,0.2857142857142857,0.6904761904761905,0.023809523809523836,2.0952380952380953,1.3626866898923433,3
232,-2.0,1.0,-1.0,0.2523809523809524,0.7333333333333333,0.014285714285714346,2.2142857142857144,1.3112635763951455,3
233,-2.0,1.0,0.0,0.19047619047619047,0.7571428571428571,0.05238095238095242,2.3333333333333335,1.2073670722729404,4
234,-2.0,1.0,1.0,0.26666666666666666,0.6571428571428571,0.07619047619047625,2.2333333333333334,1.4303053956134308,7
235,-2.0,2.0,-1.0,0.2,0.780952380952381,0.01904761904761909,2.361904761904762,1.2149295332613383,3
236,-2.0,2.0,1.0,0.1761904761904762,0.8,0.023809523809523725,2.442857142857143,1.1487756863636671,4
237,-2.0,2.0,2.0,0.17142857142857143,0.7904761904761904,0.03809523809523807,2.557142857142857,1.2974289734766518,9
238,-1.0,1.0,1.0,0.30952380952380953,0.6523809523809524,0.03809523809523807,2.019047619047619,1.3936352407730108,5
239,-2.0,1.0,-1.0,0.29523809523809524,0.680952380952381,0.023809523809523725,2.066666666666667,1.374871314842373,3
240,-2.0,1.0,0.0,0.2619047619047619,0.6666666666666666,0.07142857142857151,2.085714285714286,1.331361038421764,4
241,-2.0,1.0,1.0,0.19523809523809524,0.719047619047619,0.08571428571428574,2.323809523809524,1.2565254599441313,6
242,-2.0,1.0,2.0,0.16666666666666666,0.7476190476190476,0.08571428571428574,2.5761904761904764,1.585340970344664,8
243,-2.0,2.0,1.0,0.13333333333333333,0.8476190476190476,0.01904761904761909,2.5714285714285716,1.0339420810330546,4
244,-2.0,2.0,2.0,0.17142857142857143,0.7904761904761904,0.03809523809523807,2.461904761904762,1.18239728525086,5
245,-1.0,1.0,1.0,0.2857142857142857,0.6761904761904762,0.03809523809523807,2.0904761904761906,1.364766752563997,5
246,-1.0,1.0,2.0,0.2857142857142857,0.6857142857142857,0.02857142857142858,2.1476190476190475,1.4183078561282347,6
247,-2.0,0.0,0.0,0.2857142857142857,0.5666666666666667,0.14761904761904765,1.9238095238095239,1.356855625490645,5
248,-2.0,1.0,-2.0,0.2904761904761905,0.6857142857142857,0.023809523809523725,2.080952380952381,1.3688674631580915,3
249,-2.0,1.0,-1.0,0.29523809523809524,0.6857142857142857,0.01904761904761898,2.080952380952381,1.372358375091324,4
250,-2.0,1.0,0.0,0.24285714285714285,0.6904761904761905,0.06666666666666665,2.1809523809523808,1.3644912638799964,5
251,-2.0,1.0,1.0,0.20952380952380953,0.7142857142857143,0.07619047619047614,2.3714285714285714,1.3537623833477304,7
252,-2.0,2.0,1.0,0.19523809523809524,0.780952380952381,0.023809523809523836,2.3857142857142857,1.1935976393556267,4
253,-1.0,1.0,1.0,0.3142857142857143,0.6428571428571429,0.042857142857142816,1.9904761904761905,1.4005825042120992,5
254,-1.0,2.0,1.0,0.2523809523809524,0.7333333333333333,0.014285714285714346,2.2142857142857144,1.3112635763951455,3
255,-2.0,1.0,-1.0,0.22857142857142856,0.7238095238095238,0.04761904761904767,2.223809523809524,1.2801034504789064,4
256,-2.0,1.0,0.0,0.2523809523809524,0.7047619047619048,0.042857142857142816,2.1809523809523808,1.30718260444283,4
257,-2.0,1.0,1.0,0.2714285714285714,0.6476190476190476,0.080952380952381,2.1,1.360586701481682,5
258,-2.0,2.0,2.0,0.18571428571428572,0.7571428571428571,0.05714285714285716,2.4714285714285715,1.2723195323821774,7
259,-1.0,1.0,2.0,0.28095238095238095,0.680952380952381,0.03809523809523807,2.1666666666666665,1.4429612472566715,5
260,-2.0,1.0,-1.0,0.2619047619047619,0.6952380952380952,0.04285714285714293,2.1333333333333333,1.3310187246222556,4
261,-2.0,1.0,0.0,0.3047619047619048,0.6476190476190476,0.04761904761904756,2.0047619047619047,1.3816903143822057,4
262,-2.0,1.0,1.0,0.19047619047619047,0.7380952380952381,0.0714285714285714,2.361904761904762,1.2460372364877617,7
263,-2.0,2.0,0.0,0.1619047619047619,0.8238095238095238,0.014285714285714346,2.4904761904761905,1.1163871847707436,4
264,-2.0,2.0,1.0,0.17142857142857143,0.8047619047619048,0.023809523809523725,2.447619047619048,1.1448319688740467,4
265,-2.0,2.0,2.0,0.1380952380952381,0.8380952380952381,0.023809523809523836,2.6095238095238096,1.1738395519357692,6
266,-2.0,1.0,0.0,0.22857142857142856,0.7333333333333333,0.03809523809523818,2.2476190476190476,1.273813942239629,4
267,-2.0,1.0,1.0,0.18571428571428572,0.7142857142857143,0.09999999999999998,2.342857142857143,1.2204679581662348,6
268,-2.0,2.0,0.0,0.19047619047619047,0.7857142857142857,0.023809523809523836,2.380952380952381,1.19713335733056,3
269,-2.0,2.0,1.0,0.14761904761904762,0.8095238095238095,0.042857142857142816,2.5,1.094789748445534,5
270,-2.0,2.0,2.0,0.1380952380952381,0.8238095238095238,0.03809523809523818,2.580952380952381,1.1048475387337289,6
271,-2.0,1.0,0.0,0.24285714285714285,0.6904761904761905,0.06666666666666665,2.1714285714285713,1.3157648664821397,5
272,-2.0,1.0,1.0,0.19523809523809524,0.7047619047619048,0.09999999999999998,2.3142857142857145,1.255146616146738,7
273,-2.0,2.0,0.0,0.16666666666666666,0.8142857142857143,0.01904761904761909,2.4714285714285715,1.1288486988191555,4
274,-2.0,2.0,1.0,0.16666666666666666,0.8142857142857143,0.01904761904761909,2.480952380952381,1.1332803922606012,5
275,-2.0,2.0,2.0,0.14761904761904762,0.8285714285714286,0.023809523809523725,2.566666666666667,1.1229801999615052,5
276,-1.0,2.0,1.0,0.2523809523809524,0.7285714285714285,0.01904761904761909,2.2095238095238097,1.310211919709942,4
277,-1.0,2.0,2.0,0.26666666666666666,0.7095238095238096,0.023809523809523836,2.157142857142857,1.3337974812995352,4
278,-2.0,1.0,0.0,0.29523809523809524,0.6571428571428571,0.04761904761904756,2.0428571428571427,1.3775616168441702,5
279,-2.0,1.0,1.0,0.24285714285714285,0.6952380952380952,0.06190476190476191,2.1809523809523808,1.3289629901921738,5
280,-2.0,2.0,1.0,0.19047619047619047,0.7857142857142857,0.023809523809523836,2.4095238095238094,1.199642993905905,5
281,-2.0,2.0,2.0,0.19047619047619047,0.780952380952381,0.02857142857142858,2.5142857142857142,1.4648303506735079,7
282,-2.0,1.0,-1.0,0.29523809523809524,0.680952380952381,0.023809523809523725,2.0714285714285716,1.3728895442151106,4
283,-2.0,1.0,0.0,0.2523809523809524,0.6952380952380952,0.05238095238095242,2.1714285714285713,1.3409783107126592,5
284,-2.0,1.0,1.0,0.19047619047619047,0.7142857142857143,0.09523809523809523,2.2714285714285714,1.2130245551630732,4
285,-2.0,2.0,-1.0,0.17142857142857143,0.8047619047619048,0.023809523809523725,2.4380952380952383,1.1526861453743518,3
286,-2.0,2.0,1.0,0.16666666666666666,0.8142857142857143,0.01904761904761909,2.461904761904762,1.1370137124388018,3
287,-2.0,2.0,2.0,0.18095238095238095,0.7952380952380952,0.023809523809523836,2.4857142857142858,1.2382599746687737,7
288,-2.0,1.0,-1.0,0.2714285714285714,0.7142857142857143,0.014285714285714346,2.157142857142857,1.3409528243386661,3
289,-2.0,1.0,0.0,0.2571428571428571,0.6523809523809524,0.09047619047619049,2.080952380952381,1.3406129597200764,5
290,-2.0,1.0,1.0,0.1619047619047619,0.7666666666666667,0.0714285714285714,2.4857142857142858,1.26879580263735,7
291,-2.0,2.0,0.0,0.2,0.780952380952381,0.01904761904761909,2.3666666666666667,1.2115209837633367,4
292,-2.0,2.0,1.0,0.21428571428571427,0.7380952380952381,0.04761904761904756,2.3,1.2567520985940603,5
293,-2.0,2.0,2.0,0.20952380952380953,0.7619047619047619,0.02857142857142858,2.3523809523809525,1.225572436359695,4
294,-1.0,2.0,2.0,0.29523809523809524,0.6857142857142857,0.01904761904761898,2.0904761904761906,1.3787188984219374,4
295,-2.0,1.0,-1.0,0.22380952380952382,0.7619047619047619,0.014285714285714346,2.3,1.2605535352816257,3
296,-2.0,1.0,0.0,0.24761904761904763,0.6952380952380952,0.05714285714285716,2.176190476190476,1.3205786617323252,5
297,-2.0,1.0,1.0,0.20952380952380953,0.7095238095238096,0.08095238095238089,2.342857142857143,1.2928109756374442,6
298,-2.0,1.0,2.0,0.15714285714285714,0.7523809523809524,0.09047619047619049,2.6333333333333333,1.4815720776835701,9
299,-2.0,2.0,0.0,0.1523809523809524,0.8285714285714286,0.01904761904761898,2.5047619047619047,1.099141113351036,3
300,-2.0,1.0,-2.0,0.30952380952380953,0.6619047619047619,0.02857142857142858,2.0142857142857142,1.3919748506932177,3
301,-2.0,1.0,-1.0,0.3238095238095238,0.6523809523809524,0.023809523809523836,1.980952380952381,1.4073012102198201,3
302,-2.0,1.0,0.0,0.21428571428571427,0.7380952380952381,0.04761904761904756,2.2904761904761903,1.2513742730297477,5
303,-2.0,1.0,1.0,0.18095238095238095,0.7047619047619048,0.11428571428571421,2.361904761904762,1.230581684713508,6
304,-2.0,2.0,1.0,0.17142857142857143,0.8095238095238095,0.01904761904761898,2.447619047619048,1.1490037488826819,3
305,-2.0,2.0,2.0,0.1761904761904762,0.8,0.023809523809523725,2.4952380952380953,1.2536935633139858,6
306,-1.0,1.0,2.0,0.30952380952380953,0.6523809523809524,0.03809523809523807,2.0476190476190474,1.4134077885270566,6
